mesh name,corner1x,corner1y,corner1z,corner2x,corner2y,corner2z,corner3x,corner3y,corner3z,corner4x,corner4y,corner4z,corner5x,corner5y,corner5z,corner6x,corner6y,corner6z,corner7x,corner7y,corner7z,corner8x,corner8y,corner8z
m1022.ply,0.025,0.025,0.025,0.920176,0.025,0.025,0.920176,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.917644,0.920176,0.025,0.917644,0.920176,0.975,0.917644,0.025,0.975,0.917644
m1036.ply,0.025,0.025,0.025,0.58416,0.025,0.025,0.58416,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.364351,0.58416,0.025,0.364351,0.58416,0.975,0.364351,0.025,0.975,0.364351
m971.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.629853,0.025,0.025,0.629853,0.025,0.025,0.025,0.57088,0.975,0.025,0.57088,0.975,0.629853,0.57088,0.025,0.629853,0.57088
m965.ply,0.025,0.025,0.025,0.623671,0.025,0.025,0.623671,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.778421,0.623671,0.025,0.778421,0.623671,0.975,0.778421,0.025,0.975,0.778421
m964.ply,0.025,0.025,0.025,0.625189,0.025,0.025,0.625189,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.562193,0.625189,0.025,0.562193,0.625189,0.975,0.562193,0.025,0.975,0.562193
m970.ply,0.025,0.025,0.025,0.493717,0.025,0.025,0.493717,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.793381,0.493717,0.025,0.793381,0.493717,0.975,0.793381,0.025,0.975,0.793381
m1037.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.863643,0.025,0.025,0.863643,0.025,0.025,0.025,0.970102,0.975,0.025,0.970102,0.975,0.863643,0.970102,0.025,0.863643,0.970102
m1023.ply,0.025,0.025,0.025,0.96653,0.025,0.025,0.96653,0.813317,0.025,0.025,0.813317,0.025,0.025,0.025,0.975,0.96653,0.025,0.975,0.96653,0.813317,0.975,0.025,0.813317,0.975
m1027.ply,0.025,0.025,0.025,0.946513,0.025,0.025,0.946513,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.889027,0.946513,0.025,0.889027,0.946513,0.975,0.889027,0.025,0.975,0.889027
m1033.ply,0.025,0.025,0.025,0.491013,0.025,0.025,0.491013,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.541697,0.491013,0.025,0.541697,0.491013,0.975,0.541697,0.025,0.975,0.541697
m974.ply,0.025,0.025,0.025,0.378277,0.025,0.025,0.378277,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.215228,0.378277,0.025,0.215228,0.378277,0.975,0.215228,0.025,0.975,0.215228
m961.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.593275,0.025,0.025,0.593275,0.025,0.025,0.025,0.892779,0.975,0.025,0.892779,0.975,0.593275,0.892779,0.025,0.593275,0.892779
m975.ply,0.025,0.025,0.025,0.636954,0.025,0.025,0.636954,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.199078,0.636954,0.025,0.199078,0.636954,0.975,0.199078,0.025,0.975,0.199078
m1032.ply,0.025,0.025,0.025,0.892086,0.025,0.025,0.892086,0.897381,0.025,0.025,0.897381,0.025,0.025,0.025,0.975,0.892086,0.025,0.975,0.892086,0.897381,0.975,0.025,0.897381,0.975
m1026.ply,0.025,0.025,0.025,0.950537,0.025,0.025,0.950537,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.958601,0.950537,0.025,0.958601,0.950537,0.975,0.958601,0.025,0.975,0.958601
m1030.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.664002,0.025,0.025,0.664002,0.025,0.025,0.025,0.890516,0.975,0.025,0.890516,0.975,0.664002,0.890516,0.025,0.664002,0.890516
m1024.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.872471,0.025,0.025,0.872471,0.025,0.025,0.025,0.916835,0.975,0.025,0.916835,0.975,0.872471,0.916835,0.025,0.872471,0.916835
m1018.ply,0.025,0.025,0.025,0.944203,0.025,0.025,0.944203,0.876864,0.025,0.025,0.876864,0.025,0.025,0.025,0.975,0.944203,0.025,0.975,0.944203,0.876864,0.975,0.025,0.876864,0.975
m963.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.59748,0.025,0.025,0.59748,0.025,0.025,0.025,0.946859,0.975,0.025,0.946859,0.975,0.59748,0.946859,0.025,0.59748,0.946859
m977.ply,0.025,0.025,0.025,0.570625,0.025,0.025,0.570625,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.651253,0.570625,0.025,0.651253,0.570625,0.975,0.651253,0.025,0.975,0.651253
m988.ply,0.025,0.025,0.025,0.272186,0.025,0.025,0.272186,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.242736,0.272186,0.025,0.242736,0.272186,0.975,0.242736,0.025,0.975,0.242736
m989.ply,0.025,0.025,0.025,0.721648,0.025,0.025,0.721648,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.659686,0.721648,0.025,0.659686,0.721648,0.975,0.659686,0.025,0.975,0.659686
m976.ply,0.025,0.025,0.025,0.747674,0.025,0.025,0.747674,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.708802,0.747674,0.025,0.708802,0.747674,0.975,0.708802,0.025,0.975,0.708802
m962.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.914711,0.025,0.025,0.914711,0.025,0.025,0.025,0.96296,0.975,0.025,0.96296,0.975,0.914711,0.96296,0.025,0.914711,0.96296
m1019.ply,0.025,0.025,0.025,0.784646,0.025,0.025,0.784646,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.899334,0.784646,0.025,0.899334,0.784646,0.975,0.899334,0.025,0.975,0.899334
m1025.ply,0.025,0.025,0.025,0.886152,0.025,0.025,0.886152,0.703415,0.025,0.025,0.703415,0.025,0.025,0.025,0.975,0.886152,0.025,0.975,0.886152,0.703415,0.975,0.025,0.703415,0.975
m1031.ply,0.025,0.025,0.025,0.66757,0.025,0.025,0.66757,0.909267,0.025,0.025,0.909267,0.025,0.025,0.025,0.975,0.66757,0.025,0.975,0.66757,0.909267,0.975,0.025,0.909267,0.975
m1028.ply,0.025,0.025,0.025,0.862012,0.025,0.025,0.862012,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.853213,0.862012,0.025,0.853213,0.862012,0.975,0.853213,0.025,0.975,0.853213
m1014.ply,0.025,0.025,0.025,0.719818,0.025,0.025,0.719818,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.801019,0.719818,0.025,0.801019,0.719818,0.975,0.801019,0.025,0.975,0.801019
m1000.ply,0.025,0.025,0.025,0.87974,0.025,0.025,0.87974,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.812744,0.87974,0.025,0.812744,0.87974,0.975,0.812744,0.025,0.975,0.812744
m984.ply,0.025,0.025,0.025,0.555368,0.025,0.025,0.555368,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.403834,0.555368,0.025,0.403834,0.555368,0.975,0.403834,0.025,0.975,0.403834
m990.ply,0.025,0.025,0.025,0.927322,0.025,0.025,0.927322,0.542965,0.025,0.025,0.542965,0.025,0.025,0.025,0.975,0.927322,0.025,0.975,0.927322,0.542965,0.975,0.025,0.542965,0.975
m991.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.814367,0.025,0.025,0.814367,0.025,0.025,0.025,0.958696,0.975,0.025,0.958696,0.975,0.814367,0.958696,0.025,0.814367,0.958696
m985.ply,0.2499,0.0260533,0.186911,0.753489,0.0260533,0.186911,0.753489,0.752244,0.186911,0.2499,0.752244,0.186911,0.2499,0.0260533,0.332549,0.753489,0.0260533,0.332549,0.753489,0.752244,0.332549,0.2499,0.752244,0.332549
m1001.ply,0.025,0.025,0.025,0.662534,0.025,0.025,0.662534,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.625,0.662534,0.025,0.625,0.662534,0.975,0.625,0.025,0.975,0.625
m1015.ply,0.025,0.025,0.025,0.507051,0.025,0.025,0.507051,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.546773,0.507051,0.025,0.546773,0.507051,0.975,0.546773,0.025,0.975,0.546773
m1029.ply,0.025,0.025,0.025,0.487126,0.025,0.025,0.487126,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.664294,0.487126,0.025,0.664294,0.487126,0.975,0.664294,0.025,0.975,0.664294
m1003.ply,0.025,0.025,0.025,0.961288,0.025,0.025,0.961288,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.963101,0.961288,0.025,0.963101,0.961288,0.975,0.963101,0.025,0.975,0.963101
m1017.ply,0.025,0.025,0.025,0.65488,0.025,0.025,0.65488,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.611239,0.65488,0.025,0.611239,0.65488,0.975,0.611239,0.025,0.975,0.611239
m978.ply,0.025,0.025,0.025,0.410114,0.025,0.025,0.410114,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.465016,0.410114,0.025,0.465016,0.410114,0.975,0.465016,0.025,0.975,0.465016
m993.ply,0.025,0.025,0.025,0.293021,0.025,0.025,0.293021,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.225939,0.293021,0.025,0.225939,0.293021,0.975,0.225939,0.025,0.975,0.225939
m987.ply,0.025,0.025,0.025,0.553203,0.025,0.025,0.553203,0.400042,0.025,0.025,0.400042,0.025,0.025,0.025,0.975,0.553203,0.025,0.975,0.553203,0.400042,0.975,0.025,0.400042,0.975
m986.ply,0.151273,0.152172,0.025,0.581172,0.152172,0.025,0.581172,0.608205,0.025,0.151273,0.608205,0.025,0.151273,0.152172,0.913329,0.581172,0.152172,0.913329,0.581172,0.608205,0.913329,0.151273,0.608205,0.913329
m992.ply,0.025,0.025,0.025,0.914445,0.025,0.025,0.914445,0.510263,0.025,0.025,0.510263,0.025,0.025,0.025,0.975,0.914445,0.025,0.975,0.914445,0.510263,0.975,0.025,0.510263,0.975
m979.ply,0.025,0.025,0.025,0.480545,0.025,0.025,0.480545,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.460652,0.480545,0.025,0.460652,0.480545,0.975,0.460652,0.025,0.975,0.460652
m1016.ply,0.025,0.025,0.025,0.741253,0.025,0.025,0.741253,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.619754,0.741253,0.025,0.619754,0.741253,0.975,0.619754,0.025,0.975,0.619754
m1002.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.768037,0.025,0.025,0.768037,0.025,0.025,0.025,0.972462,0.975,0.025,0.972462,0.975,0.768037,0.972462,0.025,0.768037,0.972462
m1006.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.579742,0.025,0.025,0.579742,0.025,0.025,0.025,0.919029,0.975,0.025,0.919029,0.975,0.579742,0.919029,0.025,0.579742,0.919029
m1012.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.581119,0.025,0.025,0.581119,0.025,0.025,0.025,0.943566,0.975,0.025,0.943566,0.975,0.581119,0.943566,0.025,0.581119,0.943566
m969.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.739895,0.025,0.025,0.739895,0.025,0.025,0.025,0.876979,0.975,0.025,0.876979,0.975,0.739895,0.876979,0.025,0.739895,0.876979
m996.ply,0.025,0.025,0.025,0.723587,0.025,0.025,0.723587,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.657661,0.723587,0.025,0.657661,0.723587,0.975,0.657661,0.025,0.975,0.657661
m982.ply,0.025,0.025,0.025,0.357833,0.025,0.025,0.357833,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.373255,0.357833,0.025,0.373255,0.357833,0.975,0.373255,0.025,0.975,0.373255
m983.ply,0.025,0.025,0.025,0.97343,0.025,0.025,0.97343,0.832675,0.025,0.025,0.832675,0.025,0.025,0.025,0.975,0.97343,0.025,0.975,0.97343,0.832675,0.975,0.025,0.832675,0.975
m997.ply,0.025,0.025,0.025,0.884369,0.025,0.025,0.884369,0.768024,0.025,0.025,0.768024,0.025,0.025,0.025,0.975,0.884369,0.025,0.975,0.884369,0.768024,0.975,0.025,0.768024,0.975
m968.ply,0.025,0.025,0.025,0.688396,0.025,0.025,0.688396,0.596846,0.025,0.025,0.596846,0.025,0.025,0.025,0.975,0.688396,0.025,0.975,0.688396,0.596846,0.975,0.025,0.596846,0.975
m1013.ply,0.025,0.025,0.025,0.904141,0.025,0.025,0.904141,0.890785,0.025,0.025,0.890785,0.025,0.025,0.025,0.975,0.904141,0.025,0.975,0.904141,0.890785,0.975,0.025,0.890785,0.975
m1007.ply,0.025,0.025,0.025,0.758171,0.025,0.025,0.758171,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.745147,0.758171,0.025,0.745147,0.758171,0.975,0.745147,0.025,0.975,0.745147
m1011.ply,0.025,0.025,0.025,0.870745,0.025,0.025,0.870745,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.857125,0.870745,0.025,0.857125,0.870745,0.975,0.857125,0.025,0.975,0.857125
m1005.ply,0.025,0.025,0.025,0.485501,0.025,0.025,0.485501,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.490785,0.485501,0.025,0.490785,0.485501,0.975,0.490785,0.025,0.975,0.490785
m1039.ply,0.025,0.025,0.025,0.461971,0.025,0.025,0.461971,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.504278,0.461971,0.025,0.504278,0.461971,0.975,0.504278,0.025,0.975,0.504278
m981.ply,0.025,0.025,0.025,0.422859,0.025,0.025,0.422859,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.30968,0.422859,0.025,0.30968,0.422859,0.975,0.30968,0.025,0.975,0.30968
m995.ply,0.025,0.025,0.025,0.868916,0.025,0.025,0.868916,0.932844,0.025,0.025,0.932844,0.025,0.025,0.025,0.975,0.868916,0.025,0.975,0.868916,0.932844,0.975,0.025,0.932844,0.975
m994.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.64508,0.025,0.025,0.64508,0.025,0.025,0.025,0.863712,0.975,0.025,0.863712,0.975,0.64508,0.863712,0.025,0.64508,0.863712
m980.ply,0.025,0.025,0.025,0.409023,0.025,0.025,0.409023,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.438638,0.409023,0.025,0.438638,0.409023,0.975,0.438638,0.025,0.975,0.438638
m1038.ply,0.025,0.025,0.025,0.631702,0.025,0.025,0.631702,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.257932,0.631702,0.025,0.257932,0.631702,0.975,0.257932,0.025,0.975,0.257932
m1004.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.744809,0.025,0.025,0.744809,0.025,0.025,0.025,0.882101,0.975,0.025,0.882101,0.975,0.744809,0.882101,0.025,0.744809,0.882101
m1010.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.691784,0.025,0.025,0.691784,0.025,0.025,0.025,0.803654,0.975,0.025,0.803654,0.975,0.691784,0.803654,0.025,0.691784,0.803654
m1077.ply,0.025,0.025,0.025,0.698488,0.025,0.025,0.698488,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.715327,0.698488,0.025,0.715327,0.698488,0.975,0.715327,0.025,0.975,0.715327
m1063.ply,0.025,0.025,0.025,0.784114,0.025,0.025,0.784114,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.738876,0.784114,0.025,0.738876,0.784114,0.975,0.738876,0.025,0.975,0.738876
m1088.ply,0.025,0.025,0.025,0.564231,0.025,0.025,0.564231,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.691487,0.564231,0.025,0.691487,0.564231,0.975,0.691487,0.025,0.975,0.691487
m1089.ply,0.025,0.025,0.025,0.578353,0.025,0.025,0.578353,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.559279,0.578353,0.025,0.559279,0.578353,0.975,0.559279,0.025,0.975,0.559279
m1062.ply,0.025,0.025,0.025,0.597019,0.025,0.025,0.597019,0.904128,0.025,0.025,0.904128,0.025,0.025,0.025,0.975,0.597019,0.025,0.975,0.597019,0.904128,0.975,0.025,0.904128,0.975
m1076.ply,0.025,0.025,0.025,0.478641,0.025,0.025,0.478641,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.6511,0.478641,0.025,0.6511,0.478641,0.975,0.6511,0.025,0.975,0.6511
m1048.ply,0.025,0.025,0.025,0.934383,0.025,0.025,0.934383,0.871798,0.025,0.025,0.871798,0.025,0.025,0.025,0.975,0.934383,0.025,0.975,0.934383,0.871798,0.975,0.025,0.871798,0.975
m1060.ply,0.025,0.025,0.025,0.616934,0.025,0.025,0.616934,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.573635,0.616934,0.025,0.573635,0.616934,0.975,0.573635,0.025,0.975,0.573635
m1074.ply,0.025,0.025,0.025,0.532735,0.025,0.025,0.532735,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.650614,0.532735,0.025,0.650614,0.532735,0.975,0.650614,0.025,0.975,0.650614
m1075.ply,0.025,0.025,0.025,0.362593,0.025,0.025,0.362593,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.640251,0.362593,0.025,0.640251,0.362593,0.975,0.640251,0.025,0.975,0.640251
m1061.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.93784,0.025,0.025,0.93784,0.025,0.025,0.025,0.884997,0.975,0.025,0.884997,0.975,0.93784,0.884997,0.025,0.93784,0.884997
m1049.ply,0.025,0.025,0.025,0.519397,0.025,0.025,0.519397,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.495222,0.519397,0.025,0.495222,0.519397,0.975,0.495222,0.025,0.975,0.495222
m1065.ply,0.025,0.025,0.025,0.538252,0.025,0.025,0.538252,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.51987,0.538252,0.025,0.51987,0.538252,0.975,0.51987,0.025,0.975,0.51987
m1071.ply,0.025,0.025,0.025,0.954665,0.025,0.025,0.954665,0.701217,0.025,0.025,0.701217,0.025,0.025,0.025,0.975,0.954665,0.025,0.975,0.954665,0.701217,0.975,0.025,0.701217,0.975
m1059.ply,0.025,0.025,0.025,0.761366,0.025,0.025,0.761366,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.626671,0.761366,0.025,0.626671,0.761366,0.975,0.626671,0.025,0.975,0.626671
m1058.ply,0.025,0.025,0.025,0.954665,0.025,0.025,0.954665,0.701217,0.025,0.025,0.701217,0.025,0.025,0.025,0.975,0.954665,0.025,0.975,0.954665,0.701217,0.975,0.025,0.701217,0.975
m1070.ply,0.025,0.025,0.025,0.314703,0.025,0.025,0.314703,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.427371,0.314703,0.025,0.427371,0.314703,0.975,0.427371,0.025,0.975,0.427371
m1064.ply,0.025,0.025,0.025,0.516926,0.025,0.025,0.516926,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.537091,0.516926,0.025,0.537091,0.516926,0.975,0.537091,0.025,0.975,0.537091
m1072.ply,0.025,0.025,0.025,0.477147,0.025,0.025,0.477147,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.538707,0.477147,0.025,0.538707,0.477147,0.975,0.538707,0.025,0.975,0.538707
m1066.ply,0.025,0.025,0.025,0.467435,0.025,0.025,0.467435,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.370688,0.467435,0.025,0.370688,0.467435,0.975,0.370688,0.025,0.975,0.370688
m1098.ply,0.025,0.025,0.025,0.909062,0.025,0.025,0.909062,0.86264,0.025,0.025,0.86264,0.025,0.025,0.025,0.975,0.909062,0.025,0.975,0.909062,0.86264,0.975,0.025,0.86264,0.975
m1067.ply,0.025,0.025,0.025,0.761366,0.025,0.025,0.761366,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.626671,0.761366,0.025,0.626671,0.761366,0.975,0.626671,0.025,0.975,0.626671
m1073.ply,0.025,0.025,0.025,0.88011,0.025,0.025,0.88011,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.753156,0.88011,0.025,0.753156,0.88011,0.975,0.753156,0.025,0.975,0.753156
m1678.ply,0.025,0.025,0.025,0.209241,0.025,0.025,0.209241,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.0454041,0.209241,0.025,0.0454041,0.209241,0.975,0.0454041,0.025,0.975,0.0454041
m1644.ply,0.025,0.025,0.025,0.124707,0.025,0.025,0.124707,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.0635169,0.124707,0.025,0.0635169,0.124707,0.975,0.0635169,0.025,0.975,0.0635169
m1650.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.236017,0.025,0.025,0.236017,0.025,0.025,0.025,0.641048,0.975,0.025,0.641048,0.975,0.236017,0.641048,0.025,0.236017,0.641048
m332.ply,0.025,0.025,0.025,0.858363,0.025,0.025,0.858363,0.783293,0.025,0.025,0.783293,0.025,0.025,0.025,0.975,0.858363,0.025,0.975,0.858363,0.783293,0.975,0.025,0.783293,0.975
m326.ply,0.025,0.025,0.025,0.426691,0.025,0.025,0.426691,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.525357,0.426691,0.025,0.525357,0.426691,0.975,0.525357,0.025,0.975,0.525357
m1687.ply,0.025,0.025,0.025,0.873775,0.025,0.025,0.873775,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.130129,0.873775,0.025,0.130129,0.873775,0.975,0.130129,0.025,0.975,0.130129
m1693.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.598276,0.025,0.025,0.598276,0.025,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.598276,0.025,0.025,0.598276,0.025
m285.ply,0.025,0.025,0.025,0.829295,0.025,0.025,0.829295,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.957515,0.829295,0.025,0.957515,0.829295,0.975,0.957515,0.025,0.975,0.957515
m291.ply,0.025,0.025,0.025,0.645418,0.025,0.025,0.645418,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.499589,0.645418,0.025,0.499589,0.645418,0.975,0.499589,0.025,0.975,0.499589
m520.ply,0.025,0.025,0.025,0.128694,0.025,0.025,0.128694,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.463602,0.128694,0.025,0.463602,0.128694,0.975,0.463602,0.025,0.975,0.463602
m736.ply,0.025,0.025,0.025,0.236112,0.025,0.025,0.236112,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.975,0.236112,0.025,0.975,0.236112,0.975,0.975,0.025,0.975,0.975
m290.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.516636,0.025,0.025,0.516636,0.025,0.025,0.025,0.937999,0.975,0.025,0.937999,0.975,0.516636,0.937999,0.025,0.516636,0.937999
m284.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.855971,0.025,0.025,0.855971,0.025,0.025,0.025,0.805833,0.975,0.025,0.805833,0.975,0.855971,0.805833,0.025,0.855971,0.805833
m1692.ply,0.025,0.025,0.025,0.736179,0.025,0.025,0.736179,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.0384546,0.736179,0.025,0.0384546,0.736179,0.975,0.0384546,0.025,0.975,0.0384546
m1686.ply,0.025,0.025,0.025,0.867938,0.025,0.025,0.867938,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.0501787,0.867938,0.025,0.0501787,0.867938,0.975,0.0501787,0.025,0.975,0.0501787
m327.ply,0.025,0.025,0.025,0.775154,0.025,0.025,0.775154,0.395345,0.025,0.025,0.395345,0.025,0.025,0.025,0.975,0.775154,0.025,0.975,0.775154,0.395345,0.975,0.025,0.395345,0.975
m333.ply,0.025,0.025,0.025,0.908244,0.025,0.025,0.908244,0.665105,0.025,0.025,0.665105,0.025,0.025,0.025,0.975,0.908244,0.025,0.975,0.908244,0.665105,0.975,0.025,0.665105,0.975
m1651.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.301324,0.025,0.025,0.301324,0.025,0.025,0.025,0.975,0.975,0.025,0.975,0.975,0.301324,0.975,0.025,0.301324,0.975
m1645.ply,0.025,0.025,0.025,0.427193,0.025,0.025,0.427193,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.0915678,0.427193,0.025,0.0915678,0.427193,0.975,0.0915678,0.025,0.975,0.0915678
m1679.ply,0.025,0.025,0.025,0.154414,0.025,0.025,0.154414,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.0840225,0.154414,0.025,0.0840225,0.154414,0.975,0.0840225,0.025,0.975,0.0840225
m1653.ply,0.025,0.025,0.025,0.493371,0.025,0.025,0.493371,0.122517,0.025,0.025,0.122517,0.025,0.025,0.025,0.975,0.493371,0.025,0.975,0.493371,0.122517,0.975,0.025,0.122517,0.975
m1647.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.323101,0.025,0.025,0.323101,0.025,0.025,0.025,0.722926,0.975,0.025,0.722926,0.975,0.323101,0.722926,0.025,0.323101,0.722926
m325.ply,0.025,0.025,0.025,0.465624,0.025,0.025,0.465624,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.533065,0.465624,0.025,0.533065,0.465624,0.975,0.533065,0.025,0.975,0.533065
m331.ply,0.025,0.025,0.025,0.384709,0.025,0.025,0.384709,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.563866,0.384709,0.025,0.563866,0.384709,0.975,0.563866,0.025,0.975,0.563866
m1690.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.617207,0.025,0.025,0.617207,0.025,0.025,0.025,0.145193,0.975,0.025,0.145193,0.975,0.617207,0.145193,0.025,0.617207,0.145193
m319.ply,0.025,0.025,0.025,0.839909,0.025,0.025,0.839909,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.731995,0.839909,0.025,0.731995,0.839909,0.975,0.731995,0.025,0.975,0.731995
m1684.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.94233,0.025,0.025,0.94233,0.025,0.025,0.025,0.104207,0.975,0.025,0.104207,0.975,0.94233,0.104207,0.025,0.94233,0.104207
m292.ply,0.025,0.025,0.025,0.633738,0.025,0.025,0.633738,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.476942,0.633738,0.025,0.476942,0.633738,0.975,0.476942,0.025,0.975,0.476942
m286.ply,0.025,0.025,0.025,0.752175,0.025,0.025,0.752175,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.721308,0.752175,0.025,0.721308,0.752175,0.975,0.721308,0.025,0.975,0.721308
m735.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.113517,0.975,0.025,0.113517,0.975,0.975,0.113517,0.025,0.975,0.113517
m734.ply,0.025,0.025,0.025,0.203917,0.025,0.025,0.203917,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.969794,0.203917,0.025,0.969794,0.203917,0.975,0.969794,0.025,0.975,0.969794
m287.ply,0.153583,0.0864135,0.181133,0.614949,0.0864135,0.181133,0.614949,0.975,0.181133,0.153583,0.975,0.181133,0.153583,0.0864135,0.761574,0.614949,0.0864135,0.761574,0.614949,0.975,0.761574,0.153583,0.975,0.761574
m293.ply,0.025,0.025,0.025,0.754268,0.025,0.025,0.754268,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.731551,0.754268,0.025,0.731551,0.754268,0.975,0.731551,0.025,0.975,0.731551
m1685.ply,0.025,0.025,0.025,0.807462,0.025,0.025,0.807462,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.306966,0.807462,0.025,0.306966,0.807462,0.975,0.306966,0.025,0.975,0.306966
m318.ply,0.025,0.025,0.025,0.575353,0.025,0.025,0.575353,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.782035,0.575353,0.025,0.782035,0.575353,0.975,0.782035,0.025,0.975,0.782035
